FolderPath,PrefabName,InitPos,InitRot,GameObjectName,IntTL,SyncedTL
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,968.289169/7.546704/-3551.891926,0.0/111.427336/0.0,C119AS300158,IC000000,SSN000044
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,968.649213/4.895731/-3549.271730,0.0/203.298804/0.0,C119AS300157,IC000000,SSN000027
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,943.368628/8.017768/-3575.146806,0.0/203.298804/0.0,C119AS300156,IC000000,SSN000027
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,940.620801/8.035683/-3573.978618,0.0/203.298804/0.0,C119AS300155,IC000000,SSN000027
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,936.358306/8.123555/-3572.165733,0.0/202.458688/0.0,C119AS300154,IC000000,SSN000027
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,946.671186/5.324056/-3574.567913,0.0/276.178915/0.0,C119AS300153,IC000000,SSN000014
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,869.331097/5.997783/-3771.430603,0.0/110.749494/0.0,C119AS300152,IC000002,SSN000005
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,860.254849/8.728448/-3768.447329,0.0/191.657625/0.0,C119AS300151,IC000002,SSN000002
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,857.263808/8.737295/-3767.132169,0.0/191.839234/0.0,C119AS300150,IC000002,SSN000002
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,854.324063/8.792836/-3765.482456,0.0/21.681169/0.0,C119AS300149,IC000002,SSN000000
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,847.824517/8.806444/-3762.703648,0.0/20.795746/0.0,C119AS300148,IC000002,SSN000000
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,835.927456/5.622807/-3762.829170,0.0/20.795746/0.0,C119AS300147,IC000002,SSN000000
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,846.427579/5.848367/-3750.653756,0.0/110.749494/0.0,C119AS300146,IC000002,SSN000005
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,925.554988/8.086251/-3567.248518,0.0/22.216322/0.0,C119AS300145,IC000000,SSN000035
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,930.741961/8.139325/-3569.411307,0.0/22.210573/0.0,C119AS300144,IC000000,SSN000035
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,918.296069/5.362020/-3564.313691,0.0/276.178915/0.0,C119AS300143,IC000000,SSN000014
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,933.870352/5.123402/-3522.957844,0.0/109.149960/0.0,C119AS300142,IC000000,SSN000044
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,937.023360/7.439357/-3523.602513,0.0/22.216322/0.0,C119AS300141,IC000000,SSN000035
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,940.058151/7.462965/-3525.004261,0.0/22.216322/0.0,C119AS300140,IC000000,SSN000035
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,943.006635/7.494458/-3526.384989,0.0/22.210573/0.0,C119AS300139,IC000000,SSN000035
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,974.854704/4.916479/-3422.357284,0.0/201.745803/0.0,C119AS300138,IC000005,SSN000054
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,1000.096728/7.827549/-3400.065609,0.0/21.942945/0.0,C119AS300137,IC000005,SSN000065
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,994.002677/7.874057/-3397.337035,0.0/23.702160/0.0,C119AS300136,IC000005,SSN000065
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,991.264008/7.915875/-3396.186151,0.0/23.702160/0.0,C119AS300135,IC000005,SSN000065
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,992.719124/4.967613/-3382.157176,0.0/23.702160/0.0,C119AS300134,IC000005,SSN000065
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1117.767974/4.741409/-3110.575013,0.0/291.622345/0.0,C119AS300133,IC000009,SSN000104
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1122.865839/7.107758/-3113.032447,0.0/27.566682/0.0,C119AS300132,IC000009,SSN000090
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1133.345043/4.414632/-3068.152227,0.0/27.566682/0.0,C119AS300131,IC000009,SSN000090
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1130.385559/6.788895/-3075.205770,0.0/105.486435/0.0,C119AS300130,IC000009,SSN000119
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1327.444016/4.839735/-2627.853435,0.0/191.119568/0.0,C119AS300129,IC000014,SSN000135
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1327.950222/7.028317/-2646.144188,0.0/102.157272/0.0,C119AS300128,IC000014,SSN000170
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1329.133255/7.010476/-2642.318138,0.0/102.157272/0.0,C119AS300127,IC000014,SSN000170
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1330.491237/4.853744/-2639.012139,0.0/6.409678/0.0,C119AS300126,IC000014,SSN000152
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,1303.805941/7.487291/-2662.383750,0.0/3.336535/0.0,C119AS300125,IC000014,SSN000152
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,1307.792388/7.475495/-2663.292369,0.0/192.091073/0.0,C119AS300124,IC000014,SSN000135
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1317.356131/7.478302/-2664.573997,0.0/191.119568/0.0,C119AS300123,IC000014,SSN000135
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1314.337138/7.463548/-2664.185556,0.0/191.119568/0.0,C119AS300122,IC000014,SSN000135
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1319.323240/4.697352/-2675.765195,0.0/102.157272/0.0,C119AS300121,IC000014,SSN000170
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1173.383904/6.969502/-3069.359405,0.0/208.165723/0.0,C119AS300120,IC000009,SSN000077
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1178.679724/4.482427/-3071.488854,0.0/105.486435/0.0,C119AS300119,IC000009,SSN000119
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1150.203618/6.880616/-3064.847152,0.0/27.566682/0.0,C119AS300118,IC000009,SSN000090
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1153.650728/6.868056/-3066.726601,0.0/27.566682/0.0,C119AS300117,IC000009,SSN000090
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1152.421070/4.496836/-3049.218962,0.0/105.486435/0.0,C119AS300116,IC000009,SSN000119
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1295.023686/4.580864/-2657.045836,0.0/102.157272/0.0,C119AS300115,IC000014,SSN000170
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,1316.148429/7.451881/-2637.689752,0.0/192.091073/0.0,C119AS300114,IC000014,SSN000135
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,1312.305568/7.480785/-2636.382701,0.0/3.336535/0.0,C119AS300113,IC000014,SSN000152
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1303.034152/7.541870/-2634.320691,0.0/5.813645/0.0,C119AS300112,IC000014,SSN000152
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1306.032169/7.500031/-2634.945968,0.0/5.813645/0.0,C119AS300111,IC000014,SSN000152
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1299.399680/4.882625/-2623.043570,0.0/191.119568/0.0,C119AS300110,IC000014,SSN000135
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1294.471024/8.140349/-2291.185530,0.0/79.785873/0.0,C119AS300109,IC000020,SSN000230
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1293.091974/6.020033/-2283.885820,0.0/353.845314/0.0,C119AS300108,IC000020,SSN000209
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1294.127373/8.097900/-2300.983607,0.0/263.323144/0.0,C119AS300107,IC000020,SSN000179
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1294.360903/8.097900/-2304.950845,0.0/263.323144/0.0,C119AS300106,IC000020,SSN000179
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1300.525162/8.124865/-2310.208785,0.0/353.792553/0.0,C119AS300105,IC000020,SSN000209
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1294.247258/6.072702/-2310.429831,0.0/353.845314/0.0,C119AS300104,IC000020,SSN000209
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1294.918559/5.821087/-2311.163295,0.0/263.323144/0.0,C119AS300103,IC000020,SSN000179
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1327.938941/7.953502/-2305.798242,0.0/177.257847/0.0,C119AS300102,IC000020,SSN000189
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1331.812038/8.018730/-2305.708108,0.0/177.257847/0.0,C119AS300101,IC000020,SSN000189
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1337.460524/8.115346/-2299.663148,0.0/263.323144/0.0,C119AS300100,IC000020,SSN000179
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1337.557317/5.683667/-2305.862952,0.0/263.323144/0.0,C119AS300099,IC000020,SSN000179
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1339.684691/5.718150/-2302.826984,0.0/183.466155/0.0,C119AS300098,IC000020,SSN000189
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1126.411280/4.643803/-1628.484317,0.0/330.923562/0.0,C119AS300097,IC000054,SSN000464
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1124.347771/6.769360/-1630.430097,0.0/155.048221/0.0,C119AS300096,IC000054,SSN000495
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1121.654569/6.750823/-1631.895714,0.0/155.048221/0.0,C119AS300095,IC000054,SSN000495
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1230.708623/5.455254/-1839.854917,0.0/336.719273/0.0,C119AS300094,IC000044,SSN000405
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1227.850536/7.570577/-1840.589745,0.0/159.058014/0.0,C119AS300093,IC000044,SSN000434
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1225.544198/7.619710/-1841.483219,0.0/159.058014/0.0,C119AS300092,IC000044,SSN000434
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,1227.283132/8.152325/-1874.216181,0.0/345.040729/0.0,C119AS300091,IC000035,SSN000377
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,1230.368750/8.056752/-1873.780156,0.0/164.008214/0.0,C119AS300090,IC000035,SSN000350
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1238.974963/8.017659/-1871.455590,0.0/163.586407/0.0,C119AS300089,IC000035,SSN000350
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1236.074575/8.012611/-1872.274601,0.0/163.586407/0.0,C119AS300088,IC000035,SSN000350
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1246.649824/5.466172/-1881.554140,0.0/163.586407/0.0,C119AS300087,IC000035,SSN000350
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1311.097971/6.439738/-2124.670591,0.0/344.011537/0.0,C119AS300086,IC000059,SSN000180
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1308.546142/8.528424/-2125.884616,0.0/172.373823/0.0,C119AS300085,IC000059,SSN000324
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1305.590277/8.603801/-2126.478949,0.0/172.373823/0.0,C119AS300084,IC000059,SSN000324
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1339.110140/5.975437/-2272.036573,0.0/183.466155/0.0,C119AS300083,IC000020,SSN000189
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1338.683325/5.877063/-2271.362720,0.0/79.223438/0.0,C119AS300082,IC000020,SSN000230
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1340.432310/8.013370/-2281.303298,0.0/79.785873/0.0,C119AS300081,IC000020,SSN000230
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1339.779022/8.064835/-2277.543759,0.0/79.785873/0.0,C119AS300080,IC000020,SSN000230
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1323.395845/8.652825/-2273.657333,0.0/177.257847/0.0,C119AS300079,IC000020,SSN000189
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1310.151564/8.529174/-2274.497482,0.0/353.792553/0.0,C119AS300078,IC000020,SSN000209
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1314.134734/8.548697/-2274.047090,0.0/353.792553/0.0,C119AS300077,IC000020,SSN000209
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1298.261220/5.870952/-2264.149409,0.0/79.223438/0.0,C119AS300076,IC000020,SSN000230
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1282.181256/6.350394/-2119.301831,0.0/344.011537/0.0,C119AS300075,IC000059,SSN000180
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1284.863494/8.456113/-2118.422462,0.0/344.011537/0.0,C119AS300074,IC000059,SSN000180
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1287.886012/8.467889/-2118.144237,0.0/344.011537/0.0,C119AS300073,IC000059,SSN000180
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1220.507096/5.656590/-1891.346221,0.0/163.586407/0.0,C119AS300072,IC000035,SSN000350
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1223.355318/7.781292/-1890.684971,0.0/338.967487/0.0,C119AS300071,IC000035,SSN000377
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1225.716786/7.835615/-1889.852049,0.0/338.967487/0.0,C119AS300070,IC000035,SSN000377
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,1223.769461/8.112991/-1856.256453,0.0/164.740267/0.0,C119AS300069,IC000044,SSN000434
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,1220.774424/8.088389/-1856.914509,0.0/334.845201/0.0,C119AS300068,IC000044,SSN000405
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1212.339699/8.019993/-1859.914352,0.0/336.719273/0.0,C119AS300067,IC000044,SSN000405
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1215.229115/8.020103/-1858.951666,0.0/336.719273/0.0,C119AS300066,IC000044,SSN000405
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1205.087962/5.382667/-1850.685463,0.0/336.719273/0.0,C119AS300065,IC000044,SSN000405
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1097.446022/4.532937/-1632.456283,0.0/330.923562/0.0,C119AS300064,IC000054,SSN000464
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1099.589559/6.735196/-1630.687615,0.0/330.923562/0.0,C119AS300063,IC000054,SSN000464
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1102.310461/6.729636/-1629.347984,0.0/330.923562/0.0,C119AS300062,IC000054,SSN000464
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1051.790969/3.775012/-1471.755397,0.0/151.131659/0.0,C119AS300061,IC000065,SSN000560
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1050.995395/3.621179/-1471.378084,0.0/58.415688/0.0,C119AS300060,IC000065,SSN000594
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1054.189444/5.681266/-1476.836778,0.0/58.415688/0.0,C119AS300059,IC000065,SSN000594
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1056.130057/5.622740/-1480.226795,0.0/58.415688/0.0,C119AS300058,IC000065,SSN000594
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1021.786750/6.067437/-1516.465564,0.0/242.458706/0.0,C119AS300057,IC000065,SSN000181
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1019.842128/6.022553/-1513.001244,0.0/236.051206/0.0,C119AS300056,IC000065,SSN000181
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1031.615332/6.240493/-1517.971928,0.0/330.882209/0.0,C119AS300055,IC000065,SSN000527
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1037.971707/4.092638/-1531.739658,0.0/242.458706/0.0,C119AS300054,IC000065,SSN000181
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1059.396791/6.120899/-1499.662222,0.0/242.458706/0.0,C119AS300053,IC000065,SSN000181
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1062.394134/3.969650/-1505.068714,0.0/242.458706/0.0,C119AS300052,IC000065,SSN000181
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1057.251294/6.133255/-1507.509171,0.0/159.653765/0.0,C119AS300051,IC000065,SSN000560
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1053.816335/6.173253/-1509.341604,0.0/151.131659/0.0,C119AS300050,IC000065,SSN000560
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1036.892659/6.499233/-1481.013590,0.0/159.653765/0.0,C119AS300049,IC000065,SSN000560
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1029.028081/6.320947/-1485.886421,0.0/330.865367/0.0,C119AS300048,IC000065,SSN000527
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1025.741753/6.247307/-1488.167778,0.0/330.865367/0.0,C119AS300047,IC000065,SSN000527
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,980.812618/5.814032/-1373.287561,0.0/149.379898/0.0,C119AS300046,IC000077,SSN000702
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,978.138610/5.873920/-1374.641569,0.0/149.379898/0.0,C119AS300045,IC000077,SSN000702
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,983.040275/3.590537/-1371.402522,0.0/331.275308/0.0,C119AS300044,IC000077,SSN000665
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1010.452159/3.470121/-1482.296602,0.0/58.415688/0.0,C119AS300043,IC000065,SSN000594
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,953.520366/3.896231/-1380.630839,0.0/331.275308/0.0,C119AS300042,IC000077,SSN000665
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,956.425613/5.900338/-1378.120212,0.0/331.275308/0.0,C119AS300041,IC000077,SSN000665
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,959.934390/5.839436/-1376.143184,0.0/331.275308/0.0,C119AS300040,IC000077,SSN000665
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,808.380569/2.420166/-1127.666916,0.0/330.808584/0.0,C119AS300039,IC000090,SSN000819
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,819.334288/2.612291/-1147.234248,0.0/330.808584/0.0,C119AS300038,IC000090,SSN000819
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,826.855270/2.388803/-1149.586640,0.0/237.541078/0.0,C119AS300037,IC000090,SSN000740
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,836.579683/5.476593/-1141.182352,0.0/330.734358/0.0,C119AS300036,IC000090,SSN000819
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,839.437151/5.416934/-1140.092798,0.0/150.705067/0.0,C119AS300035,IC000090,SSN000860
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,847.212193/5.370872/-1135.765899,0.0/150.940896/0.0,C119AS300034,IC000090,SSN000860
